time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,
102,0.000431,1.140234,-0.045435,0.049309,0.061584,0.011092,-0.996821,-0.266598,0.71877,0.228903,0.083861,0.24287,0.1492,-0.954841,0.103224,0.693187,0.278967,-0.050436,0.036621,-0.174653,-0.982655,1,0,0,0,0,0,0,0,0,0,1,
103,-0.000112,1.123749,-0.028957,-0.034499,0.046868,-0.004077,-0.998297,-0.266182,0.719355,0.228749,0.08317,0.241333,0.150504,-0.955086,0.103405,0.693551,0.278934,-0.049252,0.036543,-0.175003,-0.982656,1,0,0,0,0,0,0,0,0,0,1,
104,0.002488,1.137898,-0.041933,0.034803,0.053343,0.012148,-0.997896,-0.265786,0.719144,0.228928,0.083591,0.240924,0.149609,-0.955293,0.102705,0.6933,0.278801,-0.051461,0.038036,-0.174481,-0.982579,1,0,0,0,0,0,0,0,0,0,1,
105,0.016058,1.141098,-0.041126,0.051286,0.050722,0.071185,-0.994852,-0.265403,0.718689,0.228718,0.084106,0.240086,0.151409,-0.955176,0.103288,0.69369,0.278625,-0.050365,0.037965,-0.17528,-0.982496,1,0,0,0,0,0,0,0,0,0,1,
106,0.012616,1.141699,-0.043775,0.055231,0.011141,0.001425,-0.99841,-0.2659,0.718831,0.228439,0.084268,0.24032,0.150876,-0.955187,0.1026,0.693263,0.27814,-0.050942,0.039599,-0.176674,-0.982152,1,0,0,0,0,0,0,0,0,0,1,
107,-6.90E-05,1.144628,-0.049631,0.070226,0.022533,-0.04399,-0.996306,-0.265973,0.719328,0.228784,0.084292,0.240785,0.149395,-0.9553,0.102341,0.693201,0.278234,-0.050912,0.039953,-0.177297,-0.982027,1,0,0,0,0,0,0,0,0,0,1,
108,0.005045,1.141369,-0.046495,0.05732,0.018512,-0.019645,-0.997991,-0.264971,0.719222,0.228164,0.085598,0.239499,0.151296,-0.955208,0.101381,0.692581,0.277561,-0.051219,0.042722,-0.177726,-0.981817,1,0,0,0,0,0,0,0,0,0,1,
109,0.008484,1.148836,-0.052057,0.095356,0.007845,-0.015454,-0.995292,-0.264641,0.719673,0.227976,0.087351,0.238444,0.153972,-0.954886,0.101802,0.692964,0.277704,-0.051172,0.042516,-0.178102,-0.98176,0,0,0,0,0,0,0,1,0,0,1,
110,0.009772,1.151695,-0.054752,0.114557,0.007596,-0.012978,-0.993303,-0.265097,0.719592,0.228122,0.08567,0.238759,0.151415,-0.955368,0.102012,0.693024,0.277919,-0.050497,0.04229,-0.178419,-0.981748,0,0,0,0,0,0,0,1,0,0,1,
111,0.020473,1.157761,-0.060535,0.151082,-0.056548,-0.025371,-0.986576,-0.265256,0.719694,0.227501,0.085437,0.239133,0.150242,-0.955481,0.101441,0.692522,0.277577,-0.051729,0.043472,-0.177842,-0.981737,0,0,0,0,0,0,0,1,0,0,0,
112,0.008412,1.15551,-0.058098,0.143057,-0.006111,-0.021147,-0.98947,-0.265169,0.720097,0.227202,0.085192,0.239792,0.149964,-0.955381,0.100755,0.692072,0.276979,-0.051461,0.044152,-0.179786,-0.981366,0,0,0,0,0,0,0,1,0,0,0,
113,-0.007306,1.155313,-0.058479,0.139641,0.093456,0.012643,-0.985701,-0.265039,0.719268,0.227984,0.085831,0.239582,0.150677,-0.955264,0.101645,0.692017,0.277226,-0.050722,0.043713,-0.180277,-0.981334,0,1,0,0,0,0,0,0,0,0,0,
114,-0.020544,1.154655,-0.060847,0.142139,0.170876,0.025345,-0.974657,-0.265064,0.718811,0.228736,0.085558,0.238852,0.1506,-0.955484,0.101449,0.691549,0.277473,-0.051879,0.043921,-0.179304,-0.981443,0,1,0,0,0,0,0,0,0,0,0,
115,-0.01463,1.147265,-0.049551,0.102723,0.100848,-0.010675,-0.989527,-0.264859,0.719184,0.228423,0.086333,0.238197,0.150435,-0.955603,0.101444,0.691092,0.277782,-0.052588,0.044547,-0.180707,-0.981119,1,0,0,0,0,0,0,0,0,0,0,
116,-0.006766,1.154634,-0.061466,0.135389,0.082293,-0.008836,-0.98733,-0.264882,0.719421,0.228453,0.086274,0.238001,0.148855,-0.955905,0.102699,0.691859,0.278466,-0.052416,0.03886,-0.183547,-0.980843,1,0,0,0,0,0,0,0,0,0,0,
117,-0.01174,1.153612,-0.065265,0.131466,0.125534,0.007815,-0.983309,-0.264732,0.719132,0.228637,0.087141,0.237032,0.149361,-0.955988,0.102298,0.691191,0.278407,-0.05583,0.037756,-0.186138,-0.980209,1,0,0,0,0,0,0,0,0,0,0,
118,-0.002459,1.137244,-0.044114,0.04191,0.064418,-0.006257,-0.997023,-0.264693,0.718661,0.228202,0.085116,0.235058,0.147456,-0.956953,0.103803,0.691473,0.279294,-0.055352,0.035242,-0.183071,-0.980907,1,0,0,0,0,0,0,0,0,0,0,
119,-0.004407,1.119047,-0.028209,-0.05248,0.062513,-0.011122,-0.996601,-0.265392,0.719658,0.228466,0.085779,0.236703,0.147014,-0.956557,0.102852,0.691617,0.278783,-0.054221,0.037518,-0.187162,-0.980114,1,0,0,0,0,0,0,0,0,0,0,
120,-0.001046,1.118267,-0.02469,-0.055161,0.054397,-0.000326,-0.996994,-0.265354,0.719251,0.229005,0.085409,0.235735,0.147747,-0.956716,0.102222,0.691507,0.278949,-0.053675,0.038984,-0.188684,-0.979795,0,0,0,0,0,0,0,1,0,0,0,
121,0.004774,1.11836,-0.023352,-0.054336,0.042028,0.011177,-0.997575,-0.264807,0.719649,0.228905,0.085182,0.234961,0.148364,-0.956831,0.102009,0.691429,0.279091,-0.053707,0.039448,-0.188821,-0.979748,0,0,0,0,0,0,0,1,0,0,0,
122,0.005848,1.120153,-0.023699,-0.048175,0.037348,0.013383,-0.998051,-0.265401,0.719593,0.228959,0.085476,0.234929,0.148829,-0.95674,0.101938,0.691532,0.278907,-0.052647,0.03902,-0.190017,-0.979591,1,0,0,0,0,0,0,0,0,0,0,
123,0.002952,1.121311,-0.024924,-0.040913,0.040599,0.00501,-0.998325,-0.265325,0.719258,0.22909,0.085702,0.234471,0.148927,-0.956817,0.101621,0.691185,0.278688,-0.052738,0.040225,-0.190148,-0.979512,1,0,0,0,0,0,0,0,0,0,0,
124,0.004267,1.118186,-0.022551,-0.050159,0.036635,0.007376,-0.998042,-0.264846,0.719164,0.228781,0.085764,0.234014,0.149455,-0.956841,0.101636,0.690581,0.278554,-0.051672,0.040294,-0.19137,-0.979328,1,0,0,0,0,0,0,0,0,0,0,
125,0.004842,1.12005,-0.022767,-0.045273,0.035905,0.008007,-0.998297,-0.265192,0.719149,0.229071,0.085705,0.233962,0.149998,-0.956774,0.101799,0.691047,0.278631,-0.051049,0.040496,-0.192344,-0.979162,1,0,0,0,0,0,0,0,0,0,0,
126,0.008619,1.129368,-0.029424,0.00114,0.025397,0.011135,-0.999615,-0.264354,0.719137,0.228923,0.085936,0.233227,0.150587,-0.95684,0.101013,0.690687,0.278271,-0.051595,0.042428,-0.193626,-0.978799,1,0,0,0,0,0,0,0,0,0,0,
127,0.041632,1.152463,-0.055974,0.136657,-0.133902,0.005058,-0.981514,-0.264899,0.719558,0.228524,0.086406,0.233915,0.149943,-0.956731,0.100865,0.690927,0.278355,-0.050511,0.041231,-0.193058,-0.979018,1,0,0,0,0,0,0,0,0,0,0,
128,0.02046,1.16049,-0.061879,0.181422,-0.023398,0.017831,-0.982965,-0.264685,0.719967,0.227073,0.087101,0.234774,0.151085,-0.956278,0.101266,0.690427,0.277935,-0.049896,0.041101,-0.194005,-0.978868,1,0,0,0,0,0,0,0,0,0,0,
129,-0.002844,1.168838,-0.071381,0.238332,0.106233,0.038589,-0.964585,-0.263785,0.719757,0.227735,0.087346,0.233975,0.151915,-0.95632,0.100744,0.689606,0.277433,-0.051682,0.043311,-0.194734,-0.978536,0,1,0,0,0,0,0,0,0,0,0,
130,0.006361,1.168599,-0.067914,0.242016,0.055693,0.036729,-0.967976,-0.263523,0.719735,0.226785,0.086953,0.234803,0.154319,-0.955768,0.101045,0.690044,0.276774,-0.049427,0.0425,-0.196166,-0.978402,0,1,0,0,0,0,0,0,0,0,0,
131,0.003468,1.166785,-0.067398,0.231111,0.052922,0.020413,-0.971273,-0.26308,0.719447,0.226865,0.086675,0.233958,0.154146,-0.956028,0.100722,0.689778,0.276377,-0.049479,0.043636,-0.196372,-0.978308,1,0,0,0,0,0,0,0,0,0,0,
132,-0.027511,1.140431,-0.049806,0.073062,0.133277,-0.051306,-0.98705,-0.263344,0.718976,0.228395,0.08636,0.232704,0.153683,-0.956437,0.100077,0.688629,0.277101,-0.049442,0.042711,-0.204938,-0.976592,1,0,0,0,0,0,0,0,0,0,0,
133,-0.011576,1.136075,-0.043992,0.037512,0.100119,-0.011739,-0.994199,-0.263288,0.716894,0.229602,0.082536,0.232713,0.164662,-0.954944,0.100893,0.688312,0.277408,-0.050443,0.041178,-0.209952,-0.975541,1,0,0,0,0,0,0,0,0,0,0,
134,-0.002336,1.133795,-0.043478,0.026806,0.066164,-0.000157,-0.997449,-0.262907,0.716943,0.22949,0.085435,0.23112,0.162795,-0.955396,0.10047,0.687539,0.277857,-0.052508,0.042012,-0.207295,-0.975965,1,0,0,0,0,0,0,0,0,0,0,
135,-0.001941,1.133076,-0.042316,0.018704,0.05942,-0.004912,-0.998046,-0.263228,0.71762,0.228663,0.086802,0.230876,0.164401,-0.955057,0.100604,0.688062,0.277233,-0.051033,0.041873,-0.208731,-0.975743,0,0,0,0,0,0,0,0,1,0,0,
136,-0.004269,1.138087,-0.045334,0.0448,0.086189,0.013887,-0.995174,-0.262621,0.718173,0.229382,0.08679,0.231106,0.164652,-0.954959,0.101053,0.688551,0.278161,-0.050927,0.040942,-0.209087,-0.975711,0,0,0,0,0,0,0,0,1,0,0,
137,-0.004325,1.136138,-0.044965,0.042404,0.042493,-0.027375,-0.997821,-0.263595,0.717983,0.22864,0.086557,0.232935,0.164395,-0.95458,0.079623,0.637896,0.267346,-0.227303,0.013169,-0.291299,-0.929142,0,0,0,0,0,0,0,0,1,0,0,
138,-0.014299,1.135856,-0.044576,0.045021,0.06412,-0.056469,-0.995326,-0.263789,0.719283,0.227876,0.087971,0.234256,0.16405,-0.954187,0.085439,0.676667,0.281789,-0.036468,-0.111589,-0.238266,-0.964078,0,0,0,0,0,0,0,0,1,0,0,
139,-0.003807,1.130185,-0.041283,0.008883,0.046859,-0.034468,-0.998267,-0.263582,0.716856,0.23017,0.063852,0.216651,0.12395,-0.966241,0.104236,0.695351,0.287412,-0.044554,-0.033325,-0.169797,-0.983907,1,0,0,0,0,0,0,0,0,0,0,
