time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,
289,0.013989,1.106742,-0.005245,0.060321,0.003935,0.025853,-0.997836,-0.092709,0.740973,0.280674,-0.117175,0.05729,-0.070452,-0.988951,0.025485,0.64993,0.240427,-0.103485,0.000813,0.219476,0.970114,1,0,0,0,0,0,0,0,0,0,1,
290,0.011853,1.1048,-0.004164,0.050926,0.012428,0.028868,-0.998208,-0.092477,0.740276,0.280336,-0.118356,0.057079,-0.069025,-0.988923,0.024628,0.649434,0.240539,-0.102811,0.000161,0.220294,0.97,1,0,0,0,0,0,0,0,0,0,1,
291,0.013123,1.102728,-0.002552,0.04179,0.009611,0.032029,-0.998567,-0.092974,0.740688,0.2805,-0.117118,0.05742,-0.069691,-0.989004,0.02513,0.648071,0.24145,-0.104397,0.001935,0.21907,0.970106,1,0,0,0,0,0,0,0,0,0,0,
292,0.013723,1.101523,-0.001319,0.036317,0.008442,0.031283,-0.998815,-0.093165,0.741417,0.280306,-0.115697,0.057447,-0.069964,-0.989151,0.0247,0.648488,0.240146,-0.103422,-0.00133,0.221364,0.969691,0,0,0,0,0,0,0,1,0,0,0,
293,0.014827,1.101996,-0.001046,0.038075,0.006269,0.033361,-0.998698,-0.093185,0.741402,0.280659,-0.116806,0.057697,-0.069683,-0.989026,0.02364,0.646236,0.241261,-0.104,-0.003094,0.223369,0.969165,1,0,0,0,0,0,0,0,0,0,0,
294,0.016564,1.1025,-0.002451,0.039568,0.002505,0.036671,-0.998541,-0.091711,0.739666,0.280229,-0.119608,0.05616,-0.066096,-0.989025,0.023124,0.645245,0.241581,-0.105312,-0.002998,0.226156,0.968377,1,0,0,0,0,0,0,0,0,0,0,
295,0.017247,1.102335,-0.001459,0.038833,0.000122,0.034663,-0.998644,-0.09153,0.742713,0.279549,-0.097651,0.059653,-0.050082,-0.992168,0.023356,0.643984,0.241823,-0.107174,-0.003369,0.226672,0.968051,1,0,0,0,0,0,0,0,0,0,0,
296,0.01681,1.103416,-0.001957,0.043752,-0.001256,0.031822,-0.998535,-0.091511,0.743281,0.27952,-0.095752,0.058866,-0.049005,-0.992454,0.023281,0.643848,0.242085,-0.10906,-0.002799,0.227098,0.967742,1,0,0,0,0,0,0,0,0,0,0,
297,0.016513,1.102001,-0.001574,0.038355,-0.001071,0.032095,-0.998748,-0.09127,0.742722,0.278849,-0.096946,0.058203,-0.048946,-0.99238,0.022884,0.643623,0.24141,-0.108002,-0.004263,0.22796,0.967653,1,0,0,0,0,0,0,0,0,0,0,
298,0.016086,1.104711,-0.002841,0.048033,-0.001054,0.031566,-0.998346,-0.091187,0.742565,0.279632,-0.098262,0.05841,-0.049593,-0.992206,0.022778,0.643211,0.242615,-0.108216,-0.003875,0.228242,0.967564,1,0,0,0,0,0,0,0,0,0,0,
299,0.016211,1.104878,-0.003392,0.05166,-0.00063,0.029441,-0.998231,-0.092,0.743331,0.279797,-0.097526,0.06003,-0.052271,-0.992045,0.023281,0.643727,0.241903,-0.109024,-0.003927,0.228192,0.967485,1,0,0,0,0,0,0,0,0,0,0,
300,0.015856,1.103199,-0.003292,0.044889,-0.00217,0.02639,-0.998641,-0.092075,0.74366,0.279358,-0.096893,0.059903,-0.052733,-0.99209,0.023287,0.643748,0.24151,-0.108958,-0.004051,0.227664,0.967616,0,0,0,0,0,0,0,1,0,0,0,
301,0.015444,1.105965,-0.00376,0.056554,0.000284,0.027069,-0.998032,-0.091923,0.743159,0.279488,-0.097883,0.059568,-0.05202,-0.992051,0.022776,0.644116,0.241341,-0.108726,-0.004755,0.228187,0.967516,0,0,0,0,0,0,0,1,0,0,0,
302,0.013476,1.104905,-0.00377,0.051359,0.009569,0.032388,-0.998109,-0.091614,0.742472,0.279628,-0.099348,0.05936,-0.051113,-0.991965,0.022342,0.643512,0.242115,-0.108261,-0.004719,0.228169,0.967572,0,0,0,0,0,0,0,1,0,0,0,
303,0.013686,1.103793,-0.002338,0.047172,0.011737,0.032977,-0.998273,-0.092162,0.742834,0.279892,-0.097611,0.060175,-0.052343,-0.992024,0.022868,0.642786,0.241865,-0.109295,-0.004733,0.228339,0.967416,1,0,0,0,0,0,0,0,0,0,0,
304,0.017425,1.104068,-0.002804,0.047532,-0.005398,0.031988,-0.998343,-0.092243,0.743672,0.279539,-0.096957,0.060339,-0.052918,-0.992048,0.022993,0.641517,0.242292,-0.109055,-0.004657,0.22851,0.967403,1,0,0,0,0,0,0,0,0,0,0,
305,0.015512,1.105612,-0.003484,0.052734,0.00352,0.032399,-0.998077,-0.091522,0.743056,0.279837,-0.098938,0.060036,-0.051232,-0.991959,0.02285,0.642182,0.242739,-0.108223,-0.004513,0.227636,0.967703,1,0,0,0,0,0,0,0,0,0,0,
306,0.015399,1.103459,-0.002948,0.044633,0.005626,0.03413,-0.998404,-0.092085,0.742991,0.279343,-0.098577,0.060462,-0.051999,-0.991929,0.02286,0.642121,0.242126,-0.108724,-0.00479,0.227942,0.967574,1,0,0,0,0,0,0,0,0,0,0,
307,0.015296,1.102193,-0.001254,0.038762,0.005681,0.033038,-0.998686,-0.092102,0.742817,0.279956,-0.097893,0.060243,-0.051913,-0.992015,0.022835,0.64031,0.242944,-0.108879,-0.00524,0.228173,0.967499,0,0,0,0,0,0,0,1,0,0,0,
308,0.014047,1.102265,-0.001829,0.037801,0.011844,0.03354,-0.998652,-0.092276,0.743227,0.279472,-0.098074,0.060775,-0.052108,-0.991954,0.023037,0.641672,0.242183,-0.109401,-0.004727,0.227823,0.967526,1,0,0,0,0,0,0,0,0,0,0,
309,0.013443,1.074157,-7.80E-05,-0.11459,-0.042274,0.008673,-0.992475,-0.096397,0.87696,0.204511,0.162474,-0.034641,-0.188241,-0.967971,0.192108,0.888011,0.14269,-0.351246,0.139977,-0.216398,0.900114,1,0,0,0,0,0,0,0,0,0,0,
310,-0.005847,1.078283,-0.013552,-0.114765,-0.039644,-0.012616,-0.992521,-0.03932,0.641841,0.090317,0.179336,-0.29448,0.50739,-0.789732,0.109938,0.639613,0.06034,0.056151,-0.042345,0.373343,0.925024,0,0,0,0,0,0,0,1,0,0,0,
311,0.015903,1.09241,-0.031322,-0.046406,-0.065541,0.027027,-0.996404,-0.061193,0.640602,0.084992,0.012759,-0.165932,0.385037,-0.907772,0.147243,0.624999,0.089987,0.406527,-0.20594,-0.175679,0.872617,0,0,0,0,0,0,0,1,0,0,0,
312,0.001238,1.08471,-0.014224,-0.072837,-0.044349,-0.004642,-0.996347,-0.03846,0.636693,0.089529,0.015684,-0.240833,0.356059,-0.90276,0.128416,0.624628,0.059401,0.400691,-0.318489,-0.355198,0.782206,0,0,0,0,0,0,0,1,0,0,0,
313,0.017041,1.064246,0.165665,-0.515734,-0.094794,0.041588,-0.850473,-0.038509,0.637616,0.094261,0.008819,-0.23401,0.354511,-0.905253,0.129723,0.62577,0.061941,0.403112,-0.316186,-0.357559,0.780819,0,0,0,0,0,0,0,1,0,0,0,
314,0.18908,0.914201,0.299825,-0.736142,-0.279266,0.402512,-0.467001,-0.03917,0.629752,0.092116,0.011203,-0.22991,0.359643,-0.904253,0.13052,0.618924,0.057879,0.402081,-0.317584,-0.35411,0.782354,0,0,0,0,0,0,0,1,0,0,0,
315,0.283701,0.881123,0.587308,-0.219411,-0.700656,0.192134,-0.651172,-0.051896,0.645696,0.128686,0.01728,0.012762,0.497248,-0.867342,0.125147,0.617448,0.055773,0.407693,-0.31164,-0.351918,0.782829,0,0,1,0,0,0,0,0,0,0,0,
316,0.333758,0.794758,0.643783,0.04736,-0.775802,-0.058407,-0.626479,-0.062073,0.698157,0.169341,-0.104338,0.055183,0.295068,-0.948158,0.127099,0.618406,0.057563,0.408372,-0.307622,-0.343896,0.787615,0,0,1,0,0,0,0,0,0,0,0,
317,0.338787,0.794942,0.643939,0.023937,-0.7894,-0.03451,-0.612441,-0.07704,0.740537,0.239287,-0.072981,0.150973,-0.112964,-0.979347,0.113377,0.613354,0.047178,0.418903,-0.280254,-0.104785,0.85732,0,0,1,0,0,0,0,0,0,0,0,
318,0.338981,0.795291,0.644069,0.023468,-0.78945,-0.033831,-0.612432,0.006846,0.736768,0.275364,-0.113754,0.056645,0.059759,-0.990091,0.083483,0.701138,0.222107,-0.05728,0.242406,-0.42874,0.868413,0,0,0,0,1,0,0,0,0,0,0,
319,0.339012,0.795266,0.644115,0.023504,-0.78941,-0.033811,-0.612484,-0.01691,0.743843,0.271498,-0.142112,-0.0582,-0.02243,-0.987884,0.118645,0.659038,0.286702,0.019985,0.293134,-0.290869,0.910532,1,0,0,0,0,0,0,0,0,0,0,
320,0.343136,0.79501,0.638114,0.033102,-0.7515,-0.023647,-0.658478,-0.126554,0.822828,0.419174,-0.196892,-0.063697,-0.11397,-0.971693,0.387204,0.77999,0.450288,0.034612,0.383881,-0.369247,0.845632,1,0,0,0,0,0,0,0,0,0,0,
321,0.670925,0.872212,0.204147,-0.066554,-0.765652,0.014593,-0.639636,0.161483,0.871905,0.082892,-0.184444,0.018376,0.250234,-0.950277,0.691566,0.825445,0.040271,0.005186,0.455515,-0.301753,0.837511,1,0,0,0,0,0,0,0,0,0,0,
322,0.932283,0.934531,0.013973,-0.7742,0.042129,-0.191166,-0.601909,0.88495,0.99407,0.30656,-0.053606,-0.014113,0.467536,-0.882234,1.020267,1.052046,-0.199011,-0.013373,0.363232,-0.284985,0.886943,1,0,0,0,0,0,0,0,0,0,0,
323,0.942615,0.985517,-0.020059,-0.53075,0.255247,-0.150681,-0.794008,1.0133,0.988795,0.23756,-0.015196,-0.089908,0.471914,-0.876917,1.037498,0.97608,-0.231125,0.186838,0.2047,-0.422482,0.862959,1,0,0,0,0,0,0,0,0,0,0,
324,1.032958,1.169233,-0.115614,-0.133528,0.265367,-0.063133,-0.952767,1.12877,1.094439,0.121854,0.022129,-0.131107,0.454551,-0.880741,1.094869,1.080669,-0.328733,0.182265,0.224659,-0.362081,0.886118,0,0,1,0,0,0,0,0,0,0,0,
325,1.029473,1.179957,-0.157563,-0.129394,0.349177,-0.057174,-0.926317,1.141977,1.10647,0.084991,0.022015,-0.131134,0.45455,-0.88074,1.128894,1.098266,-0.361393,0.193983,0.162169,-0.342193,0.904973,0,0,1,0,0,0,0,0,0,0,0,
326,1.046926,1.183908,-0.176092,-0.112496,0.366871,-0.033266,-0.922845,1.157662,1.106008,0.072137,0.021809,-0.13061,0.454702,-0.880745,1.114832,1.105177,-0.025273,0.195684,0.143158,-0.336601,0.909897,0,0,1,0,0,0,0,0,0,0,0,
327,0.003134,1.167766,-0.004604,-0.147655,0.001349,0.023096,-0.988768,0.316513,1.095862,0.07908,0.180672,-0.430265,0.41965,-0.77854,0.140137,0.931178,0.146299,0.079933,-0.021846,-0.324998,0.942077,0,0,1,0,0,0,0,0,0,0,0,
328,0.008712,1.171348,-0.005721,-0.138426,0.002487,0.024284,-0.990072,0.322298,1.097454,0.078317,0.180576,-0.430364,0.419513,-0.778581,0.123683,0.953964,0.132608,0.019466,-0.071533,-0.380906,0.921637,0,0,1,0,0,0,0,0,0,0,0,
329,0.003617,1.17437,-0.003774,-0.124433,0.016696,0.019161,-0.991902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
